,Symbol,Close,Transportation_CPI,Housing_CPI,Medical_care_CPI,Education_CPI,Food_Beverges_CPI,Oil_price,Date
4982,AAPL,55.55500030517578,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4983,AMAT,35.349998474121094,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4984,APTV,77.44000244140625,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4985,ANET,60.2400016784668,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4986,AJG,74.5999984741211,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4987,AIZ,97.0999984741211,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4988,T,23.02870178222656,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4989,ATO,92.94000244140624,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4990,ADSK,135.22999572753906,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4991,AZO,745.8699951171875,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4992,AVB,175.3300018310547,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4993,AVY,93.08000183105467,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4994,BKR,25.88999938964844,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4995,BALL,47.619998931884766,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4996,BAC,27.809999465942383,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4997,BBWI,27.04931259155273,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4998,BAX,63.06999969482422,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
4999,BDX,228.4487762451172,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5000,WRB,33.671112060546875,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5001,BRK-B,205.8600006103516,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5002,BBY,73.08000183105469,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5003,BIO,275.3399963378906,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5004,TECH,169.35000610351562,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5005,BIIB,315.3299865722656,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5006,BLK,412.989990234375,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5007,BK,47.52000045776367,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5008,BA,363.0700073242188,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5009,BKNG,1896.0899658203125,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5010,BWA,41.040000915527344,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
5011,BXP,119.91999816894533,2.68053,2.89387,1.94457,-0.22164,1.24669,71.25,2018-11
